39700,90.8408
39800,90.6206
39900,90.2139
40000,89.9451
40100,89.6587
40200,89.3157
40300,89.2604
40400,88.9447
40500,88.4441
40600,88.4451
40700,88.1218
40800,87.7855
40900,87.8517
41000,87.4591
41100,87.1594
41200,87.0687
41300,86.7192
41400,86.5618
41500,86.4167
41600,86.2764
41700,85.8846
41800,85.628
41900,85.3096
42000,85.2608
42100,84.9885
42200,84.6243
42300,84.4476
42400,84.1389
42500,84.02
42600,83.757
42700,83.5957
42800,83.0839
42900,82.9484
43000,82.4946
43100,82.3797
43200,82.2003
43300,81.7061
43400,81.5842
43500,80.9047
43600,80.7727
43700,80.4035
43800,80.1767
43900,79.8296
44000,79.8762
44100,79.4492
44200,79.2132
44300,78.9299
44400,78.7638
44500,78.6727
44600,78.4899
44700,78.1869
44800,77.936
44900,77.8299
45000,77.5448
45100,77.5561
45200,77.2129
45300,77.032
45400,76.6295
45500,76.5042
45600,76.1567
45700,75.9328
45800,75.9716
45900,75.7727
46000,75.6063
46100,75.1982
46200,75.0929
46300,74.6922
46400,74.619
46500,74.459
46600,74.156
46700,73.7701
46800,73.6724
46900,73.5548
47000,73.3463
47100,73.2068
47200,72.9848
47300,72.616
47400,72.5228
47500,72.3873
47600,72.1387
47700,71.9852
47800,71.7852
47900,71.5148
48000,71.3131
48100,71.0434
48200,70.8979
48300,70.6931
48400,70.6036
48500,70.3959
48600,70.2154
48700,69.7311
48800,69.7036
48900,69.5706
49000,69.3218
49100,69.1119
49200,68.9958
49300,68.9052
49400,68.7705
49500,68.4169
49600,68.2861
49700,67.9434
49800,67.8514
49900,67.5756
50000,67.6311
50100,67.3092
50200,67.1073
50300,66.7892
50400,66.5364
50500,66.3197
50600,66.2233
50700,66.1171
50800,65.764
50900,65.5411
51000,65.5866
51100,65.4092
51200,65.3224
51300,65.0387
51400,64.7188
51500,64.7322
51600,64.4735
51700,64.3061
51800,64.0561
51900,64.1087
52000,63.9278
52100,63.6956
52200,63.5267
52300,63.2191
52400,62.9996
52500,62.7141
52600,62.7379
52700,62.562
52800,62.3743
52900,62.2776
53000,62.0311
53100,61.76
53200,61.4783
53300,61.2987
53400,61.1741
53500,61.151
53600,61.0437
53700,60.9343
53800,60.6707
53900,60.6457
54000,60.2935
54100,60.1353
54200,59.941
54300,59.7951
54400,59.4314
54500,59.4175
54600,59.1665
54700,59.1218
54800,58.7225
54900,58.7569
55000,58.4625
55100,58.6118
55200,58.3414
55300,58.0882
55400,57.8089
55500,57.5807
55600,57.2879
55700,57.2768
55800,57.2325
55900,57.2074
56000,57.0414
56100,56.5887
56200,56.5614
56300,56.1855
56400,56.0361
56500,55.8191
56600,55.8359
56700,55.7228
56800,55.6985
56900,55.4828
57000,55.056
57100,55.0957
57200,54.9545
57300,54.8687
57400,54.5098
57500,54.2845
57600,54.2547
57700,54.0915
57800,54.0288
57900,53.6533
58000,53.7432
58100,53.5016
58200,53.3545
58300,53.1862
58400,52.8911
58500,52.757
58600,52.7487
58700,52.6154
58800,52.3916
58900,52.3196
59000,52.2763
59100,52.0982
59200,51.9239
59300,51.7449
59400,51.2908
59500,51.21
59600,51.1905
59700,51.0511
59800,50.9105
59900,50.5835
60000,50.7163
60100,50.3737
60200,50.3671
60300,50.004
60400,49.8332
60500,49.9125
60600,49.7494
60700,49.6498
60800,49.5001
60900,49.2219
61000,49.3304
61100,49.2567
61200,48.7954
61300,48.8922
61400,48.6651
61500,48.4259
61600,48.4563
61700,48.4301
61800,48.2366
61900,48.0977
62000,47.9469
62100,47.8255
62200,47.6637
62300,47.5043
62400,47.3322
62500,47.4288
62600,47.3209
62700,46.9961
62800,46.792
62900,46.7204
63000,46.6897
63100,46.4424
63200,46.496
63300,46.3466
63400,46.1179
63500,46.0152
63600,45.5533
63700,45.5009
63800,45.4338
63900,45.5141
64000,45.3936
64100,45.1662
64200,45.0724
64300,44.7859
64400,44.7993
64500,44.6722
64600,44.7396
64700,44.4699
64800,44.0835
64900,44.0299
65000,43.835
65100,43.6632
65200,43.7089
65300,43.7407
65400,43.2288
65500,43.2556
65600,42.9065
65700,43.0106
65800,43.1462
65900,42.9217
66000,42.7683
66100,42.6271
66200,42.3174
66300,42.3776
