269.639,-6.90042,270.37,-7.15736,270.377,-7.45978,270.434,-7.85664,270.581,-8.2563,270.719,-8.57797,270.751,-8.83865,270.685,-9.03565,270.627,-9.23206,270.61,-9.50856,270.59,-9.79124,270.541,-9.98616,270.515,-10.1868,270.585,-10.4987,270.729,-10.7816,270.837,-10.9032
268.751,-9.20481,269.491,-9.45282,269.499,-9.69069,269.482,-10.0054,269.504,-10.3554,269.551,-10.6255,269.59,-10.8347,269.633,-11.0601,269.701,-11.3242,269.813,-11.6155,269.958,-11.9239,270.058,-12.205,270.029,-12.4044,269.871,-12.5784,269.738,-12.8472,269.725,-13.1961
267.712,-6.21276,268.483,-6.29646,268.502,-6.5192,268.4,-6.91087,268.396,-7.43832,268.604,-7.9691,268.836,-8.2843,268.897,-8.3996,268.849,-8.54052,268.804,-8.78235,268.809,-9.06769,268.882,-9.4423,268.972,-9.88906,269.007,-10.169,269.026,-10.1946,269.068,-10.1719
267.323,-4.55531,268.176,-4.95595,268.256,-5.28124,268.24,-5.53445,268.305,-5.77614,268.432,-6.0049,268.422,-6.20135,268.256,-6.40973,268.107,-6.67224,268.1,-6.96525,268.229,-7.2493,268.365,-7.53061,268.455,-7.76749,268.502,-7.94759,268.504,-8.15435,268.491,-8.45757
266.308,-10.062,267.22,-10.3637,267.338,-10.6015,267.295,-10.9219,267.24,-11.358,267.278,-11.742,267.378,-11.9923,267.487,-12.1594,267.507,-12.2921,267.45,-12.4134,267.4,-12.5882,267.411,-12.876,267.454,-13.1989,267.447,-13.4792,267.361,-13.7099,267.314,-13.9092
265.818,-0.920128,266.455,-1.31922,266.511,-1.74462,266.664,-2.1701,266.824,-2.49535,266.882,-2.65813,266.864,-2.74274,266.862,-2.84859,266.932,-3.04498,267.029,-3.36823,267.104,-3.70592,267.106,-3.94127,267.077,-4.12794,267.112,-4.34644,267.231,-4.58105,267.326,-4.80027
265.349,-8.83644,266.063,-9.23421,266.071,-9.52299,266.001,-9.74508,265.898,-9.98837,265.895,-10.2563,265.991,-10.5466,266.087,-10.8475,266.145,-11.1152,266.141,-11.312,266.103,-11.4716,266.13,-11.6217,266.241,-11.788,266.34,-11.9927,266.384,-12.2202,266.38,-12.417
264.446,-2.38941,265.191,-2.77653,265.23,-3.01649,265.222,-3.16855,265.18,-3.38092,265.218,-3.6907,265.339,-4.0197,265.412,-4.29156,265.448,-4.47623,265.545,-4.60979,265.662,-4.76584,265.753,-4.94561,265.832,-5.12778,265.908,-5.37544,265.948,-5.70232,265.904,-6.07983
263.82,-4.02448,264.516,-4.38829,264.459,-4.67908,264.382,-4.92194,264.37,-5.18077,264.384,-5.42861,264.372,-5.60796,264.397,-5.81831,264.535,-6.12943,264.714,-6.46443,264.803,-6.79135,264.816,-7.11649,264.863,-7.36114,264.975,-7.48829,265.038,-7.59522,264.979,-7.7789
262.867,-7.86111,263.672,-8.17168,263.571,-8.53481,263.367,-8.9028,263.336,-9.20808,263.544,-9.47188,263.707,-9.76236,263.64,-10.0779,263.525,-10.3416,263.56,-10.5399,263.737,-10.7837,263.926,-11.0992,264.011,-11.3401,263.986,-11.4454,263.928,-11.5444,263.875,-11.7359
261.786,-0.691338,262.527,-1.021,262.63,-1.41881,262.737,-1.76603,262.802,-2.05956,262.807,-2.36509,262.799,-2.63262,262.815,-2.84883,262.912,-3.01841,263.029,-3.13626,263.073,-3.27161,263.069,-3.48331,263.132,-3.71101,263.298,-3.96149,263.475,-4.30269,263.478,-4.70659
261.389,-4.25623,262.055,-4.49411,262.029,-4.72553,262.045,-4.99574,262.139,-5.26153,262.26,-5.58525,262.345,-6.02637,262.406,-6.43941,262.447,-6.68371,262.437,-6.84942,262.411,-7.07338,262.44,-7.36356,262.508,-7.64034,262.556,-7.89462,262.587,-8.12022,262.602,-8.30877
260.057,-6.76987,260.863,-7.02859,260.99,-7.31137,261.017,-7.58226,261.04,-7.85192,261.149,-8.19076,261.27,-8.53249,261.303,-8.83139,261.292,-9.12314,261.296,-9.41157,261.292,-9.65929,261.297,-9.89806,261.378,-10.1386,261.507,-10.3357,261.611,-10.4973,261.6,-10.6661
259.736,-4.97906,260.37,-5.25086,260.404,-5.49046,260.535,-5.8127,260.749,-6.14577,260.903,-6.41975,260.899,-6.624,260.787,-6.87095,260.702,-7.24786,260.7,-7.60268,260.703,-7.79892,260.625,-7.93683,260.552,-8.15984,260.616,-8.45862,260.782,-8.73984,260.911,-8.95497
259.146,-2.14697,259.722,-2.34821,259.672,-2.70301,259.757,-3.09539,259.99,-3.33858,260.156,-3.48938,260.09,-3.75312,259.957,-4.15234,259.975,-4.51696,260.127,-4.76855,260.291,-4.94576,260.436,-5.05916,260.584,-5.16639,260.66,-5.35475,260.588,-5.62339,260.451,-5.89407
258.629,-5.11063,259.238,-5.4316,259.326,-5.75633,259.487,-6.04249,259.548,-6.29653,259.522,-6.49194,259.525,-6.6627,259.536,-6.89656,259.553,-7.16366,259.65,-7.418,259.838,-7.68786,260.012,-7.92504,260.042,-8.06371,259.939,-8.22751,259.897,-8.48117,260.012,-8.74308
257.803,-4.24234,258.497,-4.54561,258.491,-4.81223,258.404,-5.02583,258.355,-5.23349,258.424,-5.4839,258.575,-5.72587,258.74,-5.9127,258.819,-6.08214,258.793,-6.31355,258.78,-6.6655,258.797,-7.07355,258.803,-7.40982,258.832,-7.61306,258.883,-7.69911,258.893,-7.75909
256.941,-5.2865,257.744,-5.86714,257.928,-6.32853,257.973,-6.53281,257.95,-6.61927,257.938,-6.86537,257.934,-7.24132,257.964,-7.48273,258.038,-7.59035,258.135,-7.78012,258.187,-8.08659,258.193,-8.40701,258.194,-8.6942,258.197,-8.96989,258.209,-9.21866,258.264,-9.34415
255.982,-7.26411,256.73,-7.62177,256.748,-7.92709,256.78,-8.24178,256.838,-8.64081,256.871,-9.06792,256.928,-9.30054,257.036,-9.30131,257.087,-9.32063,257.008,-9.58239,256.973,-10.0199,257.126,-10.4379,257.374,-10.7159,257.554,-10.8634,257.558,-11.0206,257.34,-11.3198
255.658,-3.39204,256.26,-3.64684,256.317,-3.95895,256.323,-4.23063,256.232,-4.43551,256.182,-4.73102,256.238,-5.10239,256.327,-5.35729,256.397,-5.45619,256.434,-5.53284,256.39,-5.67719,256.354,-5.96409,256.498,-6.34449,256.735,-6.67059,256.827,-6.90128,256.791,-7.10872
254.592,-11.2849,255.304,-11.4728,255.304,-11.5883,255.195,-11.8545,255.119,-12.2839,255.142,-12.7336,255.182,-13.0372,255.245,-13.2491,255.364,-13.4837,255.512,-13.7064,255.66,-13.8931,255.763,-14.0599,255.772,-14.1845,255.757,-14.3213,255.831,-14.5931,255.927,-14.9089
253.976,-0.298279,254.636,-0.764587,254.69,-1.16763,254.754,-1.38168,254.795,-1.47231,254.815,-1.6252,254.801,-1.90823,254.807,-2.2774,254.939,-2.64001,255.158,-2.93525,255.328,-3.15097,255.359,-3.33311,255.309,-3.53859,255.284,-3.74145,255.293,-3.99422,255.286,-4.34343
253.492,-3.52261,254.259,-3.85402,254.351,-4.21295,254.297,-4.5792,254.144,-4.96432,254.097,-5.26855,254.232,-5.41199,254.431,-5.54906,254.52,-5.81669,254.453,-6.17043,254.354,-6.54539,254.356,-6.86021,254.459,-7.06829,254.599,-7.25557,254.669,-7.46468,254.602,-7.61075
252.885,-3.42644,253.534,-3.72038,253.456,-4.07869,253.371,-4.43232,253.388,-4.77673,253.479,-5.15892,253.562,-5.56278,253.618,-5.86214,253.659,-6.01954,253.713,-6.14284,253.777,-6.30598,253.831,-6.50349,253.85,-6.79824,253.853,-7.15869,253.937,-7.43871,254.094,-7.59318
251.843,-0.735199,252.516,-0.96814,252.66,-1.36127,252.752,-1.75619,252.812,-2.03354,252.957,-2.20625,253.142,-2.40282,253.246,-2.70532,253.256,-3.05994,253.246,-3.38986,253.27,-3.72099,253.28,-4.02467,253.268,-4.20402,253.306,-4.30085,253.393,-4.47191,253.389,-4.76617
251.712,-5.62202,252.336,-5.84437,252.333,-6.08681,252.382,-6.32001,252.515,-6.52058,252.642,-6.7366,252.673,-7.01096,252.605,-7.33179,252.517,-7.64069,252.433,-7.90646,252.388,-8.17159,252.464,-8.43725,252.632,-8.65388,252.712,-8.86152,252.621,-9.14587,252.527,-9.47243
250.929,-3.32503,251.55,-3.69234,251.586,-4.04124,251.704,-4.30968,251.813,-4.5256,251.833,-4.82253,251.845,-5.19951,251.923,-5.53845,252,-5.73955,252.021,-5.84588,251.963,-5.98827,251.836,-6.2702,251.743,-6.59892,251.781,-6.81651,251.859,-6.93504,251.888,-7.08953
250.094,-5.94556,250.744,-6.26712,250.846,-6.39883,250.983,-6.45663,251.065,-6.64536,251.087,-7.03883,251.138,-7.48936,251.223,-7.84048,251.249,-8.10918,251.229,-8.40243,251.267,-8.78114,251.37,-9.17147,251.481,-9.41721,251.498,-9.46917,251.354,-9.49889,251.214,-9.64753
