0.0685625,0.0878847,0.0592262,0.13413,-0.0129895,0.217492,-0.0892715,0.296695,-0.106268,0.304062,-0.0805546,0.221637,-0.063221,0.12129,-0.0610575,0.0553908,-0.0206905,-0.00616922,0.120466,-0.102321,0.358417,-0.230686,0.610323,-0.324787,0.802033,-0.304563,0.941087,-0.186989,1.06081,-0.0648572,1.14997,-0.000926346,1.1867,0.00968978,1.1513,0.00952807,1.01239,0.0187861,0.785343,0.0293485,0.550723,0.0472839,0.354067,0.085946,0.159887,0.118969,-0.0363219,0.0970928,-0.166369,0.0301217,-0.198792,-0.0171547,-0.183046,-0.0183182,-0.173925,0.000846326,-0.167527,0.0233265,-0.13634,0.0565519,-0.094812,0.105257,-0.0839745,0.162277
0.12659,-0.17939,0.16538,-0.152382,0.141749,-0.0846005,0.0678777,-0.0561115,-0.0142529,-0.0844969,-0.0663853,-0.119798,-0.0600214,-0.131167,-0.0161127,-0.103022,0.0178964,-0.0419626,0.0695343,-0.00381501,0.20712,-0.0193,0.42155,-0.0548637,0.66122,-0.0806331,0.876663,-0.0884494,0.999884,-0.0720406,1.00146,-0.0388858,0.925385,-0.000826359,0.824914,0.0433662,0.715053,0.088113,0.590817,0.11187,0.448658,0.0822012,0.293453,-0.0172312,0.152957,-0.142933,0.0563056,-0.226694,-0.00447346,-0.262632,-0.0503084,-0.292047,-0.0746044,-0.320624,-0.071456,-0.30989,-0.0638028,-0.250707,-0.064287,-0.212469,-0.0514574,-0.251614,-0.012217,-0.303016
-0.0590501,-0.0203902,-0.219542,-0.035561,-0.306265,-0.0370885,-0.292454,-0.0396436,-0.237163,-0.0282534,-0.212057,0.0103236,-0.206711,0.0359701,-0.159135,0.0198231,-0.0496409,-0.000201556,0.0934897,0.008688,0.259654,-0.00257692,0.459557,-0.0794629,0.668361,-0.167299,0.828624,-0.202649,0.900508,-0.193125,0.897566,-0.156282,0.864459,-0.0979003,0.81435,-0.0375706,0.733483,-0.00149786,0.621784,0.0192904,0.486267,0.0737473,0.327458,0.140853,0.159818,0.123003,0.0454463,0.0191469,0.0353769,-0.0700767,0.0772887,-0.0973692,0.0896331,-0.0937906,0.0706299,-0.0888407,0.0353118,-0.0673774,-0.0354115,-0.023668,-0.104328,-0.00786421,-0.0841765,-0.0523637
-0.0180099,0.107501,-0.112009,0.135731,-0.167596,0.119376,-0.167143,0.0495571,-0.10854,-0.0020966,-0.023895,-0.00291438,0.0307116,-0.0203579,0.0531641,-0.0837018,0.0998089,-0.113371,0.20588,-0.0844904,0.356151,-0.0785563,0.524751,-0.122534,0.713064,-0.165193,0.900968,-0.177417,1.0043,-0.152506,0.989043,-0.0991372,0.927893,-0.0482387,0.853092,-0.00189203,0.703349,0.0349402,0.462938,0.00441538,0.220761,-0.113639,0.0590829,-0.235027,-0.04704,-0.263161,-0.151102,-0.214742,-0.211618,-0.183802,-0.176769,-0.20463,-0.0945331,-0.233672,-0.0207816,-0.210274,0.028668,-0.114015,0.0234917,-0.00370727,-0.034289,0.0586417,-0.0818792,0.0802723
-0.0503673,-0.00406455,-0.0654139,0.0342656,-0.0426304,0.0511129,-0.00519904,0.0107206,-0.00908043,-0.0627249,-0.0329563,-0.156169,-0.0221189,-0.259365,0.0275671,-0.306779,0.100531,-0.265668,0.220947,-0.185645,0.406899,-0.130637,0.617501,-0.142435,0.78644,-0.202815,0.887199,-0.23305,0.941635,-0.185809,0.949052,-0.0989259,0.876983,-0.040047,0.735861,-0.0131582,0.583482,0.027233,0.461757,0.0876473,0.340372,0.152157,0.177648,0.221691,0.0329247,0.269961,-0.0293357,0.263132,-0.045852,0.205009,-0.073113,0.103617,-0.144217,-0.00186869,-0.24324,-0.0261461,-0.292824,0.0398425,-0.277918,0.10601,-0.258107,0.116285,-0.260199,0.103841
0.0453836,0.0286001,0.0464794,-0.0149757,0.048425,-0.101443,0.0751688,-0.139126,0.118405,-0.0996492,0.080434,-0.0649443,-0.0492407,-0.0980049,-0.12127,-0.172125,-0.0289791,-0.214057,0.187465,-0.178142,0.431613,-0.11562,0.630051,-0.0967906,0.770979,-0.0943437,0.882917,-0.0485484,0.967451,0.0387237,1.00468,0.14204,0.98338,0.249832,0.894011,0.317603,0.74366,0.298613,0.570333,0.232503,0.438132,0.171872,0.382529,0.10478,0.3524,0.0443369,0.289407,0.0272719,0.205314,0.0160272,0.132064,-0.0185426,0.0741144,-0.00645615,0.0192837,0.0899484,-0.0449236,0.178631,-0.129762,0.160129,-0.19844,0.0518755,-0.156815,-0.0508213
5.44358e-006,0.00990487,-0.0538762,-0.0343405,-0.0612639,-0.0115877,0.0163492,0.0431311,0.105602,0.0597976,0.146862,0.00423098,0.150588,-0.0675799,0.116528,-0.0780662,0.0544072,-0.0494606,0.035446,-0.0602943,0.11088,-0.110206,0.268399,-0.140266,0.470584,-0.13165,0.654664,-0.115048,0.764772,-0.0977907,0.794783,-0.0533018,0.763987,-0.00335775,0.693291,-0.00302197,0.592317,-0.0511277,0.46237,-0.106135,0.322375,-0.132763,0.20642,-0.110994,0.118403,-0.0695827,0.0187052,-0.0717195,-0.0895575,-0.12391,-0.139914,-0.175339,-0.132968,-0.182104,-0.144199,-0.132082,-0.184632,-0.0670121,-0.205785,-0.0358908,-0.201575,-0.0335694,-0.195875,-0.0490669
0.0496155,0.0153462,0.0733094,-0.0471174,0.044913,-0.0962124,-0.0149987,-0.0982216,-0.0960287,-0.0848714,-0.170558,-0.0883815,-0.18281,-0.102239,-0.123435,-0.104532,-0.037743,-0.0870412,0.0529323,-0.0655697,0.162411,-0.0516663,0.30217,-0.0296731,0.469119,0.0119107,0.646864,0.0333278,0.806555,-0.000703812,0.896559,-0.0294192,0.879549,0.00739032,0.78715,0.0548719,0.670994,0.0535237,0.536042,0.0525158,0.371983,0.126603,0.197853,0.246554,0.0453499,0.305995,-0.0666421,0.25603,-0.129811,0.153813,-0.150737,0.0852377,-0.161885,0.0822382,-0.181998,0.115225,-0.184552,0.128236,-0.156444,0.0952445,-0.116724,0.0464797,-0.0692623,3.75416e-005
-0.122998,-0.0761128,-0.037094,-0.120716,0.0521913,-0.118261,0.14193,-0.0539972,0.188539,0.0406475,0.147287,0.0891299,0.0757891,0.0702579,0.0595813,0.0563093,0.120734,0.0830854,0.232789,0.108969,0.365831,0.0932973,0.504531,0.0402081,0.626038,0.00706992,0.700205,0.0312468,0.7254,0.0674904,0.720955,0.0726569,0.688171,0.0638258,0.599262,0.05999,0.447845,0.0671421,0.305527,0.0980811,0.24686,0.146183,0.258713,0.179645,0.272705,0.170873,0.212415,0.112997,0.0748971,0.0350092,-0.0350105,-0.015496,-0.0585544,-0.0369094,-0.0554315,-0.0598299,-0.093249,-0.0671216,-0.168438,-0.0291337,-0.211007,0.0262709,-0.167373,0.0808384
-0.0558503,-0.13196,-0.0687672,-0.084682,-0.104193,-0.0383408,-0.122547,-0.00635847,-0.122883,0.0288496,-0.0955013,0.0969442,-0.0352383,0.163354,0.0187887,0.134173,0.0518645,0.0147401,0.11169,-0.0698534,0.228805,-0.0605816,0.374587,-0.0273021,0.508216,-0.0358156,0.610056,-0.065341,0.685673,-0.0778954,0.749174,-0.0951714,0.791197,-0.158819,0.781784,-0.239334,0.715144,-0.260232,0.611556,-0.216431,0.477897,-0.168506,0.324229,-0.139797,0.188153,-0.117426,0.0982325,-0.100138,0.0439788,-0.0788572,-0.00298535,-0.0413692,-0.0459286,-0.0128844,-0.0521853,-0.0236736,-0.000540996,-0.0555853,0.0809414,-0.078119,0.143055,-0.101119,0.169893,-0.131373
