0,0.00145257,-0.00181572
0.5,0.00145257,-0.00217886
1,0.00108943,-0.00145257
1.5,0.000363143,0
2,0,0.000726287
2.5,-0.000726287,0.000726287
3,-0.00145257,0.000726287
3.5,-0.002542,0.00145257
4,-0.00290515,0.002542
4.5,-0.002542,0.002542
5,-0.00145257,0.00108943
5.5,-0.000363143,-0.000726287
6,0,-0.00181572
6.5,0.000363143,-0.00145257
7,0.000726287,-0.000363143
7.5,-0.000363143,0.00145257
8,-0.00145257,0.00217886
8.5,-0.00145257,0.00145257
9,-0.000726287,0
9.5,0.000363143,-0.000363143
10,0.00108943,-0.00108943
10.5,0.00108943,-0.00181572
11,0.000726287,-0.00108943
11.5,0.000726287,0.000726287
12,0.000726287,0.00217886
12.5,0,0.00108943
13,-0.00145257,-0.000726287
13.5,-0.002542,-0.00181572
14,-0.002542,-0.00181572
14.5,-0.00290515,-0.002542
15,-0.00181572,-0.00326829
15.5,-0.000363143,-0.002542
16,0.000363143,-0.000363143
16.5,0.000363143,0.000363143
17,0,-0.000363143
17.5,-0.00108943,-0.00108943
18,-0.00181572,-0.000726287
18.5,-0.00145257,-0.000363143
19,0,-0.000726287
19.5,0.00217886,-0.00217886
20,0.00435772,-0.00435772
20.5,0.00472086,-0.00544715
21,0.00326829,-0.00435772
21.5,0.00108943,-0.002542
22,0.000363143,-0.002542
22.5,0.00145257,-0.00290515
23,0.002542,-0.000726287
23.5,0.00217886,0.002542
24,0.000363143,0.00435772
24.5,-0.000363143,0.002542
25,0.000363143,0.000726287
25.5,0.00108943,0.00108943
26,-0.000363143,0.002542
26.5,-0.002542,0.002542
27,-0.002542,0.000726287
27.5,-0.000363143,-0.000726287
28,0.00108943,-0.000726287
28.5,0.000363143,0.000726287
29,0.000363143,0.00217886
29.5,0.00181572,0.00326829
30,0.00290515,0.00290515
30.5,0.002542,0.00108943
31,0.00145257,0
31.5,0.000363143,0
