1,3228.17
1.9899,4320.5
2.9798,4618.84
3.9697,4731.84
4.9596,4784.68
5.94949,4812.37
6.93939,4828.54
7.92929,4837.98
8.91919,4844.48
9.90909,4847.86
10.899,4850.29
11.8889,4851.68
12.8788,4852.3
13.8687,4852.52
14.8586,4852.64
15.8485,4852.09
16.8384,4851.51
17.8283,4850.76
18.8182,4849.9
19.8081,4848.97
20.798,4847.99
21.7879,4846.76
22.7778,4845.44
23.7677,4844.3
24.7576,4842.84
25.7475,4841.34
26.7374,4839.85
27.7273,4838.12
28.7172,4836.37
29.7071,4834.71
30.697,4832.61
31.6869,4830.66
32.6768,4828.41
33.6667,4825.92
34.6566,4823.4
35.6465,4820.87
36.6364,4817.99
37.6263,4814.88
38.6162,4811.54
39.6061,4808.12
40.596,4804.42
41.5859,4800.58
42.5758,4796.42
43.5657,4792.35
44.5556,4787.64
45.5455,4783.05
46.5354,4778.28
47.5253,4772.73
48.5152,4767.45
49.5051,4762.47
50.4949,4755.9
51.4848,4750.35
52.4747,4744.18
53.4646,4737.84
54.4545,4731.21
55.4444,4724.56
56.4343,4717.68
57.4242,4710.39
58.4141,4703.42
59.404,4696.18
60.3939,4688.66
61.3838,4680.9
62.3737,4673.33
63.3636,4665.6
64.3535,4657.88
65.3434,4650.12
66.3333,4642.55
67.3232,4634.85
68.3131,4626.77
69.303,4619.4
70.2929,4611.47
71.2828,4603.96
72.2727,4596.81
73.2626,4588.91
74.2525,4581.59
75.2424,4574.92
76.2323,4567.42
77.2222,4560.41
78.2121,4553.39
79.202,4546.75
80.1919,4539.96
81.1818,4533.35
82.1717,4526.4
83.1616,4519.78
84.1515,4514.08
85.1414,4507.57
86.1313,4501.51
87.1212,4495.31
88.1111,4489.14
89.101,4483.1
90.0909,4476.59
91.0808,4470.86
92.0707,4465.05
93.0606,4459.36
94.0505,4453.58
95.0404,4447.66
96.0303,4441.69
97.0202,4436.39
98.0101,4430.39
99,4421.65
