1,0.0647117
1.9899,0.158423
2.9798,0.214298
3.9697,0.245257
4.9596,0.26353
5.94949,0.275215
6.93939,0.283205
7.92929,0.288381
8.91919,0.291659
9.90909,0.293408
10.899,0.294069
11.8889,0.293823
12.8788,0.29311
13.8687,0.291852
14.8586,0.290817
15.8485,0.289882
16.8384,0.289124
17.8283,0.288592
18.8182,0.288417
19.8081,0.288275
20.798,0.288018
21.7879,0.287622
22.7778,0.286816
23.7677,0.285601
24.7576,0.28416
25.7475,0.282499
26.7374,0.281063
27.7273,0.279791
28.7172,0.278853
29.7071,0.276883
30.697,0.271768
31.6869,0.260029
32.6768,0.238302
33.6667,0.206976
34.6566,0.170917
35.6465,0.136623
36.6364,0.107544
37.6263,0.0843415
38.6162,0.0663752
39.6061,0.0526099
40.596,0.0420186
41.5859,0.0337434
42.5758,0.0273434
43.5657,0.022245
44.5556,0.0182101
45.5455,0.0150141
46.5354,0.0123629
47.5253,0.010284
48.5152,0.00853307
49.5051,0.00711613
50.4949,0.00591243
51.4848,0.00498547
52.4747,0.00418986
53.4646,0.00353101
54.4545,0.0029755
55.4444,0.00251753
56.4343,0.00212596
57.4242,0.0018185
58.4141,0.00151933
59.404,0.00129444
60.3939,0.00110468
61.3838,0.000947434
62.3737,0.000816024
63.3636,0.000766867
64.3535,0.000623158
65.3434,0.000548217
66.3333,0.000590139
67.3232,0.000452497
68.3131,0.000327363
69.303,0.000442563
70.2929,0.000285833
71.2828,0.000237564
72.2727,0.000174201
73.2626,0.000188873
74.2525,0.000258778
75.2424,0.000193324
76.2323,0.000167717
77.2222,0.000197999
78.2121,0.000247431
79.202,0.000236779
80.1919,0.000253852
81.1818,0.000318048
82.1717,0.000238501
83.1616,0.000181754
84.1515,0.000323535
85.1414,0.00019709
86.1313,0.000237298
87.1212,0.000224784
88.1111,0.000265422
89.101,0.00029749
90.0909,0.000252506
91.0808,0.000284955
92.0707,0.000287653
93.0606,0.000204107
94.0505,0.000122427
95.0404,0.000240297
96.0303,0.000168388
97.0202,9.88477e-005
98.0101,0.000135667
99,0.000293755
