0,-0.54144,0.477201
0.996094,-0.789218,0.468024
1.99219,-0.880987,0.302839
2.98828,-1.00029,0.0917695
3.98438,-1.12876,-0.0458847
4.98047,-1.13794,-0.357901
5.97656,-0.972757,-0.770864
6.97266,-0.504732,-0.816748
7.96875,0.0825925,-0.54144
8.96484,0.220247,-0.495555
9.96094,-0.266132,-0.642386
10.957,-0.853456,-0.532263
11.9531,-0.954403,-0.229424
12.9492,-0.789218,-0.128477
13.9453,-0.835102,-0.0825925
14.9414,-0.724979,0.174362
15.9375,-0.165185,0.385432
16.9336,0.128477,0.339547
17.9297,-0.201893,0.201893
18.9258,-0.559794,0.174362
19.9219,-0.486378,0.256955
20.918,-0.229424,0.293662
21.9141,-0.00917695,0.128477
22.9102,0.348724,-0.201893
23.9063,0.798395,-0.431317
24.9023,0.761687,-0.42214
25.8984,0.137654,-0.339547
26.8945,-0.42214,-0.33037
27.8906,-0.403786,-0.357901
28.8867,0.0367078,-0.284485
29.8828,0.495555,-0.1193
30.8789,0.504732,-0.0275308
31.875,-0.0367078,-0.0458847
32.8711,-0.412963,-0.1193
33.8672,0.0183539,-0.110123
34.8633,0.614856,0.0275308
35.8594,0.513909,-0.00917695
36.8555,-0.0183539,-0.339547
37.8516,-0.431317,-0.440494
38.8477,-0.688271,0.201893
39.8438,-0.807572,1.04617
40.8398,-0.578148,1.09206
41.8359,-0.266132,0.468024
42.832,-0.321193,-0.0550617
43.8281,-0.385432,-0.376255
44.8242,0,-0.679094
45.8203,0.495555,-0.724979
46.8164,0.816748,-0.523086
47.8125,1.11041,-0.440494
48.8086,1.05535,-0.504732
49.8047,0.559794,-0.302839
50.8008,0.339547,0.0550617
51.7969,0.587325,-0.146831
52.793,0.633209,-0.807572
53.7891,0.367078,-1.037
54.7852,0.146831,-0.431317
55.7813,-0.0642386,0.376255
56.7773,-0.266132,0.495555
57.7734,-0.357901,0.00917695
58.7695,-0.348724,-0.0917695
59.7656,-0.229424,0.495555
60.7617,-0.156008,0.853456
61.7578,-0.21107,0.247778
62.7539,-0.146831,-0.844279
63.75,-0.0183539,-1.37654
64.7461,-0.0734156,-0.844279
65.7422,-0.247778,0.0917695
66.7383,-0.293662,0.348724
67.7344,-0.128477,-0.0183539
68.7305,0.110123,-0.201893
69.7266,0.339547,-0.247778
70.7227,0.688271,-0.596502
71.7188,1.11041,-0.908518
72.7148,1.20218,-0.798395
73.7109,0.724979,-0.44967
74.707,0.0550617,-0.0275308
75.7031,-0.256955,0.486378
76.6992,-0.192716,0.825925
77.6953,-0.100946,0.706625
78.6914,-0.293662,0.312016
79.6875,-0.743333,0.100946
80.6836,-0.945226,0.21107
81.6797,-0.568971,0.256955
82.6758,-0.0367078,-0.21107
83.6719,0.100946,-0.715802
84.668,0,-0.440494
85.6641,0.00917695,0.192716
86.6602,0.183539,0.183539
87.6562,0.348724,-0.247778
88.6523,0.302839,-0.495555
89.6484,0.0367078,-0.734156
90.6445,-0.201893,-0.945226
91.6406,-0.275308,-0.743333
92.6367,-0.247778,-0.275308
93.6328,-0.0825925,0.0917695
94.6289,0.201893,0.568971
95.625,0.321193,1.22053
96.6211,0.220247,1.36737
97.6172,0.0642386,0.688271
98.6133,-0.128477,-0.128477
99.6094,-0.238601,-0.348724
100.605,-0.0367078,-0.128477
101.602,0.348724,-0.1193
102.598,0.440494,-0.532263
103.594,-0.0458847,-0.926872
104.59,-0.596502,-0.945226
105.586,-0.596502,-0.734156
106.582,-0.192716,-0.431317
