1.505,58.495
1.50834,55.6787
1.51169,55.1331
1.51503,54.4869
1.51838,54.2858
1.52172,54.3145
1.52507,54.2592
1.52841,53.9325
1.53176,53.9149
1.5351,53.9627
1.53844,53.9717
1.54179,53.7693
1.54513,53.7627
1.54848,53.7733
1.55182,53.7887
1.55517,53.7088
1.55851,53.6666
1.56186,53.667
1.5652,53.6701
1.56855,53.6449
1.57189,53.6777
1.57523,53.6636
1.57858,53.6763
1.58192,53.7282
1.58527,53.6679
1.58861,53.6642
1.59196,53.6752
1.5953,53.6632
1.59865,53.6027
1.60199,53.5835
1.60533,53.6391
1.60868,53.6591
1.61202,53.6519
1.61537,53.6121
1.61871,53.5984
1.62206,53.6445
1.6254,53.6803
1.62875,53.6133
1.63209,53.703
1.63543,53.6931
1.63878,53.5685
1.64212,53.6085
1.64547,53.7279
1.64881,53.715
1.65216,53.5912
1.6555,53.6477
1.65885,53.5934
1.66219,53.7329
1.66554,53.6792
1.66888,53.6461
1.67222,53.6583
1.67557,53.6211
1.67891,53.7489
1.68226,53.641
1.6856,53.5745
1.68895,53.6223
1.69229,53.6164
1.69564,53.6546
1.69898,53.6559
1.70232,53.6754
1.70567,53.6013
1.70901,53.6166
1.71236,53.6833
1.7157,53.6393
1.71905,53.6536
1.72239,53.7086
1.72574,53.6115
1.72908,53.6324
1.73242,53.6262
1.73577,53.6223
1.73911,53.6646
1.74246,53.625
1.7458,53.6755
1.74915,53.6051
1.75249,53.6353
1.75584,53.7046
1.75918,53.701
1.76253,53.5717
1.76587,53.6315
1.76921,53.5932
1.77256,53.6174
1.7759,53.6261
1.77925,53.5885
1.78259,53.6778
1.78594,53.637
1.78928,53.6331
1.79263,53.655
1.79597,53.6249
1.79931,53.669
1.80266,53.6408
1.806,53.6672
1.80935,53.6311
1.81269,53.6825
1.81604,53.5491
1.81938,53.5722
1.82273,53.6358
1.82607,53.6598
1.82941,53.5616
1.83276,53.6525
1.8361,53.5222
1.83945,53.6472
1.84279,53.5929
1.84614,53.5673
1.84948,53.6292
1.85283,53.6165
1.85617,53.651
1.85952,53.654
1.86286,53.6192
1.8662,53.588
1.86955,53.6301
1.87289,53.5512
1.87624,53.6727
1.87958,53.71
1.88293,53.5357
1.88627,53.5678
1.88962,53.5477
1.89296,53.5422
1.8963,53.6291
1.89965,53.5713
1.90299,53.561
1.90634,53.5511
1.90968,53.5764
1.91303,53.5376
1.91637,53.5655
1.91972,53.5942
1.92306,53.5472
1.9264,53.4701
1.92975,53.4049
1.93309,53.4683
1.93644,53.4899
1.93978,53.5017
1.94313,53.5608
1.94647,53.5318
1.94982,53.6005
1.95316,53.7116
1.95651,53.6268
1.95985,53.6139
1.96319,53.6414
1.96654,53.5891
1.96988,53.572
1.97323,53.4664
1.97657,53.531
1.97992,53.4914
1.98326,53.4745
1.98661,53.4789
1.98995,53.3865
1.99329,53.2905
1.99664,53.188
1.99998,53.117
2.00333,52.9856
