19.4,-6679.81,1093.05
19.405,5087.81,-4412.76
19.41,-4320.27,5180.69
19.4151,3518.37,-5724.3
19.4201,-2570.51,6185.21
19.4251,1615.83,-6500.39
19.4302,-581.598,6654.82
19.4352,-450.459,-6649.2
19.4402,1479.58,6473.54
19.4452,-2460.58,-6142.79
19.4503,3383.49,5695.22
19.4553,-4186.15,-5072.71
19.4603,4899.44,4335.96
19.4653,-5541.63,-3484.03
19.4704,6008.65,2575.31
19.4754,-6297.91,-1610.64
19.4804,6449.81,580.392
19.4854,-6441.95,502.731
19.4905,6250.37,-1469.84
19.4955,-5893.08,2474.93
19.5005,5439.79,-3352.8
19.5055,-4814.73,4163.06
19.5106,4065.87,-4845.83
19.5156,-3177.96,5462.74
19.5206,2216.34,-5847.05
19.5256,-1284.04,6138.44
19.5307,261.486,-6229.99
19.5357,761.583,6154.63
19.5407,-1769.11,-5927.84
19.5457,2724.35,5492.34
19.5508,-3601.94,-4953.33
19.5558,4354.08,4262.75
19.5608,-4973.14,-3450.02
19.5658,5459.82,2566.23
19.5709,-5774.1,-1624.85
19.5759,5927.54,612.301
19.5809,-5888.14,369.426
19.5859,5693.92,-1381.77
19.591,-5367.3,2277.29
19.596,4831.88,-3187.83
19.601,-4215.49,3908.9
19.606,3474.18,-4540.01
19.6111,-2618.1,5045.28
19.6161,1711.33,-5342.04
19.6211,-736.864,5533.65
19.6261,-167.045,-5524.18
19.6312,1142.51,5352.69
19.6362,-2051.64,-5046.17
19.6412,2875.87,4525.36
19.6462,-3570.73,-3982.67
19.6513,4174.28,3219.36
19.6563,-4626.44,-2432.88
19.6613,4903.7,1603.56
19.6663,-5044.61,-675.537
19.6714,5024.96,-242.998
19.6764,-4830.02,1087.62
19.6814,4517.51,-1901.63
19.6864,-4050.35,2636.84
19.6915,3484.8,-3262.13
19.6965,-2777.79,3785.9
19.7015,2018.9,-4150.11
19.7065,-1255.03,4365.61
19.7116,425.74,-4447.04
19.7166,361.041,4368.7
19.7216,-1138.13,-4154.71
19.7266,1837.94,3792.96
19.7317,-2417.96,-3355.5
19.7367,2928.59,2786.51
19.7417,-3278.61,-2196.02
19.7467,3552.72,1476.06
19.7518,-3647.8,-817.417
19.7568,3652.74,124.898
19.7618,-3516.94,534.428
19.7668,3248.64,-1111.78
19.7719,-2880.79,1640.81
19.7769,2443.54,-2077.72
19.7819,-1967.37,2402.42
19.7869,1424.36,-2597.09
19.792,-883.445,2709.34
19.797,365.485,-2700
19.802,127.053,2588.59
19.807,-583.585,-2388.13
19.8121,957.589,2116.85
19.8171,-1256.83,-1788.84
19.8221,1459.45,1430.14
19.8271,-1586.87,-1076.7
